TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
2,GA,0901,6,,XO,1220,,0,2024,10245297,11929322,56936
2,GA,0901,6,,XO,1220,,1,2024,896668,1877370,9325
2,GA,0901,6,,XQ,1220,,0,2024,10052274,23047114,62790
2,GA,0901,6,,XQ,1220,,1,2024,3980212,14643654,279347
2,GA,0901,6,,XS,1220,,1,2024,39334,87055,50
2,GA,0901,8,,XO,1220,,0,2024,11985,1361,1400
2,GA,0903,3,,XC,1220,,0,2024,9140,471,1014
2,GA,0906,3,,XO,1220,,0,2024,299132,119,995
2,GA,1003,1,,,2010,,1,2024,25116,23516,1175
2,GA,1003,3,,,2010,,0,2024,538125,3002,15956
2,GA,1003,3,,XO,1220,,0,2024,40987,198,1065
2,GA,1003,3,,XQ,1220,,0,2024,577701,103,2390
2,GA,1003,8,,XA,1220,,0,2024,32798,2,1500
2,GA,1012,3,,XA,1220,,0,2024,13390,4,85
2,GA,1012,3,,XC,1220,,0,2024,43668,87,152
2,GA,1012,3,,XN,1220,,0,2024,16107,2,15
2,GA,1012,3,,XO,1220,,0,2024,1234296,13172,7692
2,GA,1012,3,,XQ,1220,,0,2024,235681,43,1262
2,GA,1012,5,,XO,1220,,0,2024,125156,2,1000
2,GA,10XX,3,,,2010,,0,2024,365462,1411,7449
2,GA,10XX,5,,,2010,,0,2024,4625,1581,3250
2,GA,10XX,5,,XO,1220,,0,2024,2692,36,50
2,GA,10XX,5,,XQ,1220,,0,2024,267129,9274,4828
2,GA,11XX,1,,,2010,,0,2024,12198152,931377,285500
2,GA,11XX,1,,,2010,,1,2024,382,3,6
2,GA,11XX,3,,,2010,,0,2024,437418,3061,13561
2,GA,11XX,3,,XO,1220,,0,2024,591242,1729,8532
2,GA,11XX,3,,XQ,1220,,0,2024,13127571,44491,13109
2,GA,13XX,1,,,2010,,1,2024,13430927,724712,13000
2,GA,13XX,3,,,2010,,1,2024,3650,9,300
2,GA,14XX,1,,,2010,,1,2024,27187,760,650
2,GA,14XX,1,,XO,1220,,1,2024,5232,177,107
2,GA,15XX,1,,,2010,,1,2024,732820,23778,15552
2,GA,15XX,1,,XO,1220,,1,2024,2950,36,27
2,GA,15XX,3,,,2010,,0,2024,3700,33,68
2,GA,15XX,3,,XQ,1220,,0,2024,746369,2028,43
2,GA,1603,3,,XC,1220,,0,2024,35000,1,300
2,GA,16XX,1,,,2010,,1,2024,770946,51929,19354
2,GA,16XX,1,,XO,1220,,1,2024,41856,2406,569
2,GA,16XX,1,,XQ,1220,,1,2024,13460,133,303
2,GA,16XX,1,,XS,1220,,1,2024,21331,880,1075
2,GA,16XX,3,,,2010,,0,2024,187026,2784,16177
2,GA,16XX,3,,XC,1220,,0,2024,154430,296,1750
2,GA,16XX,3,,XM,1220,,0,2024,2600,8,500
2,GA,16XX,3,,XO,1220,,0,2024,45477,45,45
2,GA,16XX,3,,XQ,1220,,0,2024,201090,265,600
2,GA,16XX,5,,XO,1220,,0,2024,10800,3538,500
2,GA,16XX,5,,XQ,1220,,0,2024,3682,615,500
2,GA,1704,1,,XO,1220,,0,2024,21747,542,2008
2,GA,1704,1,,XO,1220,,1,2024,514273,66761,94517
2,GA,1704,3,,XA,1220,,0,2024,1232099,853,9158
2,GA,1704,3,,XB,1220,,0,2024,15351,8,750
2,GA,1704,3,,XC,1220,,0,2024,3132578,20378,77096
2,GA,1704,3,,XC,1220,,1,2024,42747,62,750
2,GA,1704,3,,XM,1220,,0,2024,653570,515,16751
2,GA,1704,3,,XN,1220,,0,2024,555667,1102,14362
2,GA,1704,3,,XO,1220,,0,2024,45812391,166635,411638
2,GA,1704,3,,XO,1220,,1,2024,73125,771,1914
2,GA,1704,3,,XQ,1220,,0,2024,580203105,304762,1338238
2,GA,1704,5,,XM,1220,,0,2024,2544,13,3
2,GA,1704,5,,XO,1220,,0,2024,19423151,840867,120044
2,GA,1704,5,,XO,1220,,1,2024,15798,950,1600
2,GA,1704,5,,XQ,1220,,0,2024,13891581,351568,353664
2,GA,1704,8,,XC,1220,,0,2024,6400,1950,250
2,GA,17XX,1,,,2010,,0,2024,1447836725,248461262,31138095
2,GA,17XX,1,,,2010,,1,2024,121456172,36223132,4486339
2,GA,17XX,1,,XB,1220,,0,2024,16971433,63997455,324715
2,GA,17XX,1,,XC,1220,,0,2024,12715,1450,1
2,GA,17XX,1,,XC,1220,,1,2024,34929,16697,4003
2,GA,17XX,1,,XN,1220,,0,2024,4952660,233382548,30005
2,GA,17XX,1,,XO,1220,,0,2024,4195,333,19
2,GA,17XX,1,,XO,1220,,1,2024,1686252,44564,19699
2,GA,17XX,1,,XQ,1220,,0,2024,11473695,17185591,213308
2,GA,17XX,1,,XS,1220,,1,2024,55488,2180,4329
2,GA,17XX,1,,XW,1220,,0,2024,425000,25000000,20000
2,GA,17XX,3,,,2010,,0,2024,65724325,421654,1336759
2,GA,17XX,3,,,2010,,1,2024,139734,767,1684
2,GA,17XX,3,,XC,1220,,0,2024,40730,485,492
2,GA,17XX,3,,XM,1220,,0,2024,4509,50,75
2,GA,17XX,3,,XO,1220,,0,2024,6590460,49346,55689
2,GA,17XX,3,,XO,1220,,1,2024,9568,3,76
2,GA,17XX,5,,,2010,,0,2024,295749,26183,25433
2,GA,17XX,5,,XO,1220,,0,2024,17863,1728,1
2,GA,17XX,8,,,2010,,0,2024,39626,1822,1623
2,GA,17XX,9,,,2010,,0,2024,14492380,2159392,211551
2,GA,18XX,1,,,2010,,0,2024,2478479,1500221,14368
2,GA,18XX,1,,,2010,,1,2024,206844098,75370638,12372593
2,GA,18XX,1,,XQ,1220,,0,2024,8629,825,395
2,GA,18XX,3,,,2010,,0,2024,194368,3880,3983
2,GA,18XX,3,,XO,1220,,0,2024,58587,204,2428
2,GA,18XX,3,,XQ,1220,,0,2024,4277,31,173
2,GA,19XX,1,,,2010,,1,2024,2517688,2678827,44803
2,GA,19XX,1,,XO,1220,,1,2024,462432,26253,17031
2,GA,19XX,3,,,2010,,0,2024,42527,35,380
2,GA,19XX,3,,XO,1220,,0,2024,31447,187,553
2,GA,19XX,3,,XQ,1220,,0,2024,1152513,3852,11555
2,GA,2006,3,,XC,1220,,0,2024,2876697,19863,70290
2,GA,2006,3,,XO,1220,,0,2024,2790016,6166,38826
2,GA,2006,3,,XQ,1220,,0,2024,44913817,108135,229109
2,GA,20XX,3,,,2010,,0,2024,59535578,435877,1309922
2,GA,20XX,3,,XA,1220,,0,2024,1360643,13864,64665
2,GA,20XX,3,,XB,1220,,0,2024,140177,1314,10809
2,GA,20XX,3,,XC,1220,,0,2024,4717940,15903,153757
2,GA,20XX,3,,XM,1220,,0,2024,815770,2729,14176
2,GA,20XX,3,,XN,1220,,0,2024,1409827,7299,90758
2,GA,20XX,3,,XO,1220,,0,2024,148321441,415526,1521796
2,GA,20XX,3,,XP,1220,,0,2024,1767372,1070,13100
2,GA,20XX,3,,XQ,1220,,0,2024,30431056,94304,691695
2,GA,20XX,3,,XS,1220,,0,2024,175237,815,7001
2,GA,20XX,3,,XW,1220,,0,2024,780,2,0
2,GA,20XX,5,,XC,1220,,0,2024,6487,1,450
2,GA,20XX,5,,XO,1220,,0,2024,115830,7838,9615
2,GA,2301,5,,,2010,,0,2024,3608718,344716,158600
2,GA,2301,5,,,2010,,1,2024,13689,1439,2200
2,GA,2301,6,,,2010,,0,2024,1506284,1341974,23996
2,GA,2302,5,,,2010,,0,2024,1490339,229602,2880
2,GA,2303,5,,,2010,,0,2024,172436439,62601630,964184
2,GA,2303,6,,,2010,,0,2024,47387099,19537523,808571
2,GA,2303,6,,,2010,,1,2024,50461512,14610635,3006747
2,GA,2304,3,,,2010,,0,2024,181012,5988,11591
2,GA,2304,5,,,2010,,0,2024,10181442888,1433240135,72519697
2,GA,2304,5,,,2010,,1,2024,17087184,4689840,809565
2,GA,2304,6,,,2010,,0,2024,170004750,61120459,3218270
2,GA,2304,6,,,2010,,1,2024,211547816,46130631,3076898
2,GA,2305,1,,,2010,,0,2024,17506,736,1050
2,GA,2305,5,,,2010,,0,2024,1401597892,60318287,2926935
2,GA,2305,5,,,2010,,1,2024,93831611,13494255,195628
2,GA,2307,5,,,2010,,0,2024,10166045,16680840,504574
2,GA,2309,5,,,2010,,0,2024,855400,3815028,168
2,GA,2310,5,,,2010,,0,2024,4957075,4387983,9696
2,GA,23XX,5,,XA,1220,,0,2024,2388,348,40
2,GA,23XX,5,,XA,1220,,1,2024,92000,4365,301
2,GA,23XX,5,,XO,1220,,0,2024,1858776,125354,10808
2,GA,23XX,5,,XO,1220,,1,2024,419663,66250,763
2,GA,23XX,5,,XQ,1220,,0,2024,32030,2153,820
2,GA,2401,5,,,2010,,0,2024,314493009,43624636,854176
2,GA,2402,3,,,2010,,0,2024,5198,161,150
2,GA,2402,5,,,2010,,0,2024,132324293,11911549,169765
2,GA,2403,5,,,2010,,0,2024,1828115,394935,11065
2,GA,2404,5,,,2010,,0,2024,1966475,994752,11579
2,GA,2408,5,,,2010,,0,2024,17624593,6744576,203029
2,GA,24XX,5,,XO,1220,,0,2024,12199,84,1972
2,GA,24XX,5,,XQ,1220,,0,2024,2077401,7227,3059
2,GA,2505,5,,,2010,,0,2024,45971672,9819665,31987
2,GA,2506,5,,,2010,,0,2024,2424083722,329583078,9935166
2,GA,2506,5,,,2010,,1,2024,540627,111048,10800
2,GA,2507,5,,,2010,,0,2024,1017481176,236525670,2320690
2,GA,25XX,5,,XM,1220,,0,2024,94107,16376,6
2,GA,25XX,5,,XO,1220,,0,2024,582923,18011,259
2,GA,25XX,5,,XQ,1220,,0,2024,56316,8467,123
2,GA,2601,5,,,2010,,0,2024,38987,102527,5000
2,GA,2604,5,,,2010,,0,2024,101155847,13241222,362269
2,GA,2604,6,,,2010,,0,2024,2292820,23160800,22
2,GA,2608,5,,,2010,,0,2024,176643093,11919499,149887
2,GA,26XX,3,,XO,1220,,0,2024,100149,2,525
2,GA,26XX,5,,XO,1220,,0,2024,37126,5784,612
2,GA,26XX,5,,XP,1220,,0,2024,2198,204,20
2,GA,26XX,5,,XQ,1220,,0,2024,325710,102418,331
2,GA,2704,1,,,2010,,1,2024,118519,1863,1577
2,GA,2720,3,,,2010,,0,2024,118422,3189,1662
2,GA,27XX,3,,XA,1220,,0,2024,4241,35,49
2,GA,27XX,3,,XN,1220,,0,2024,255,1,25
2,GA,27XX,3,,XO,1220,,0,2024,89117,169,282
2,GA,27XX,3,,XQ,1220,,0,2024,206411,2978,632
2,GA,27XX,8,,,2010,,0,2024,2353,176,1
2,GA,2801,3,,,2010,,0,2024,25936,255,1674
2,GA,28XX,3,,XO,1220,,0,2024,16978,267,5023
2,GA,3004,5,,XA,1220,,0,2024,344631,437287,22016
2,GA,3004,5,,XB,1220,,0,2024,6175,384,200
2,GA,3004,5,,XC,1220,,0,2024,98420084,18502147,788633
2,GA,3004,5,,XC,1220,,1,2024,58933,17509,6685
2,GA,3004,5,,XM,1220,,0,2024,1140039,35398,864
2,GA,3004,5,,XO,1220,,0,2024,4645938,529177,76848
2,GA,3004,5,,XQ,1220,,0,2024,491181,58913,2500
2,GA,3004,5,,XW,1220,,0,2024,5447,34,40
2,GA,3004,6,,XA,1220,,0,2024,580079,1254170,7500
2,GA,3004,6,,XC,1220,,0,2024,946486,1466149,59557
2,GA,3004,6,,XC,1220,,1,2024,2063587,3898031,2300
2,GA,3004,6,,XO,1220,,1,2024,78908,116920,150
2,GA,3009,5,,XA,1220,,0,2024,293979,398315,21664
2,GA,3009,5,,XB,1220,,0,2024,153344,1361,200
2,GA,3009,5,,XC,1220,,0,2024,39091272,9216650,306974
2,GA,3009,5,,XM,1220,,0,2024,13000,2495,50
2,GA,3009,5,,XO,1220,,0,2024,463728,97254,5559
2,GA,3009,5,,XQ,1220,,0,2024,34051,18860,6115
2,GA,3009,6,,XC,1220,,1,2024,225977,169278,3452
2,GA,3014,8,,XA,1220,,0,2024,749000,49895,100
2,GA,3015,6,,XC,1220,,0,2024,480442,606863,3100
2,GA,3016,5,,XC,1220,,0,2024,144551,36998,700
2,GA,3019,5,,XC,1220,,0,2024,2908048,1087153,132325
2,GA,3019,5,,XO,1220,,0,2024,89252,12041,430
2,GA,3019,5,,XS,1220,,0,2024,120710,92803,650
2,GA,3029,3,,XA,1220,,0,2024,24273,216,1200
2,GA,3029,3,,XO,1220,,0,2024,23572,28,376
2,GA,3029,3,,XQ,1220,,0,2024,104315,29,2550
2,GA,3029,5,,XC,1220,,0,2024,2918638,36125,36654
2,GA,3029,5,,XO,1220,,0,2024,448658,1770,5473
2,GA,3029,5,,XQ,1220,,0,2024,2214,23,30
2,GA,30XX,3,,,2010,,0,2024,163807,38,8602
2,GA,30XX,5,,,2010,,0,2024,799544,74943,4873
2,GA,3126,3,,XO,1220,,0,2024,25858,249,2000
2,GA,31XX,3,,,2010,,0,2024,21959,248,1241
2,GA,32XX,3,,,2010,,0,2024,149445,1161,13750
2,GA,32XX,3,,XO,1220,,0,2024,69601,131,1992
2,GA,3301,5,,XC,1220,,0,2024,1517418,109144,254
2,GA,3301,5,,XO,1220,,0,2024,82748,74787,846
2,GA,3301,5,,XS,1220,,0,2024,197378,23596,430
2,GA,3302,5,,XA,1220,,0,2024,58905,176010,17283
2,GA,3302,5,,XB,1220,,0,2024,527634,16900,15000
2,GA,3302,5,,XC,1220,,0,2024,19166,97825,2550
2,GA,3302,5,,XM,1220,,0,2024,2648065,81271,1245
2,GA,3302,5,,XO,1220,,0,2024,126920,43617,2396
2,GA,3302,6,,XA,1220,,0,2024,1131504,2159340,12295
2,GA,3302,6,,XC,1220,,0,2024,265311,888587,5108
2,GA,3302,6,,XM,1220,,0,2024,136562,93458,200
2,GA,3303,3,,XQ,1220,,0,2024,56270,112,2500
2,GA,3307,3,,XO,1220,,0,2024,8844,4,1200
2,GA,3310,5,,XA,1220,,0,2024,27674966,3825306,173676
2,GA,3310,5,,XA,1220,,1,2024,48122,5055,3000
2,GA,3310,5,,XB,1220,,0,2024,138512,108975,900
2,GA,3310,5,,XC,1220,,0,2024,2144694,477993,31187
2,GA,3310,5,,XM,1220,,0,2024,2009985,50032,4610
2,GA,3310,5,,XO,1220,,0,2024,2237169,383305,36466
2,GA,3310,5,,XO,1220,,1,2024,129419,39428,1326
2,GA,3310,5,,XQ,1220,,0,2024,27017,572,559
2,GA,3310,5,,XS,1220,,0,2024,597291,11795,453
2,GA,3310,5,,XY,1220,,0,2024,451,21,9
2,GA,3310,6,,XA,1220,,0,2024,346693,555691,2827
2,GA,3310,6,,XC,1220,,0,2024,14792,29193,74
2,GA,3310,6,,XO,1220,,0,2024,46781,84477,500
2,GA,3310,6,,XQ,1220,,1,2024,34710,89615,250
2,GA,3318,5,,XO,1220,,0,2024,21800,3228,800
2,GA,33XX,5,,,2010,,0,2024,98707,20809,1207
2,GA,33XX,5,,,2010,,1,2024,251531,78856,2938
2,GA,3401,5,,XA,1220,,0,2024,34177466,6791031,216922
2,GA,3401,5,,XB,1220,,0,2024,293271,1838,894
2,GA,3401,5,,XC,1220,,0,2024,10991267,3072623,195606
2,GA,3401,5,,XC,1220,,1,2024,9143,1997,1000
2,GA,3401,5,,XM,1220,,0,2024,111052674,44833442,579646
2,GA,3401,5,,XM,1220,,1,2024,47391,5907,455
2,GA,3401,5,,XO,1220,,0,2024,28363841,3403824,167857
2,GA,3401,5,,XO,1220,,1,2024,120264,17611,1939
2,GA,3401,5,,XQ,1220,,0,2024,541719,262273,6835
2,GA,3401,5,,XS,1220,,0,2024,4779670,1554206,26076
2,GA,3401,6,,XA,1220,,0,2024,287504,431131,1818
2,GA,3401,6,,XA,1220,,1,2024,568937,627423,1050
2,GA,3401,6,,XC,1220,,0,2024,493494,980421,4179
2,GA,3401,6,,XC,1220,,1,2024,702559,1219262,1219
2,GA,3401,6,,XM,1220,,0,2024,19741574,18163233,44500
2,GA,3401,6,,XM,1220,,1,2024,4302814,3849693,8400
2,GA,3401,6,,XO,1220,,0,2024,821409,1458078,7816
2,GA,3401,6,,XS,1220,,0,2024,13840093,33984678,164400
2,GA,3401,6,,XS,1220,,1,2024,1483803,3007394,1750
2,GA,3403,5,,XA,1220,,0,2024,49807529,11149595,443502
2,GA,3403,5,,XA,1220,,1,2024,345100,9911,31313
2,GA,3403,5,,XC,1220,,0,2024,11897516,3712869,110403
2,GA,3403,5,,XC,1220,,1,2024,26700,10160,1158
2,GA,3403,5,,XM,1220,,0,2024,72276,26934,350
2,GA,3403,5,,XO,1220,,0,2024,15277722,4623953,200681
2,GA,3403,5,,XQ,1220,,0,2024,507207,115018,2893
2,GA,3403,5,,XS,1220,,0,2024,8747715,1806591,20773
2,GA,3403,5,,XS,1220,,1,2024,75000,16329,768
2,GA,3403,6,,XA,1220,,0,2024,18534999,27605565,624491
2,GA,3403,6,,XA,1220,,1,2024,72540295,73934358,286450
2,GA,3403,6,,XC,1220,,0,2024,21052785,26332434,385031
2,GA,3403,6,,XC,1220,,1,2024,8537247,9690733,90920
2,GA,3403,6,,XO,1220,,0,2024,56741,6189,200
2,GA,3403,6,,XO,1220,,1,2024,37654,13833,109
2,GA,3403,6,,XS,1220,,0,2024,7007516,23858121,75600
2,GA,3403,6,,XS,1220,,1,2024,214556,430972,250
2,GA,3406,6,,XS,1220,,0,2024,76271,288300,300
2,GA,3411,5,,XM,1220,,0,2024,16690,648,1601
2,GA,3411,5,,XO,1220,,0,2024,13025,218,650
2,GA,3422,5,,XA,1220,,0,2024,28883,18702,100
2,GA,3422,5,,XM,1220,,0,2024,226228,107666,3600
2,GA,3422,5,,XO,1220,,0,2024,125217,3583,3000
2,GA,3422,5,,XS,1220,,0,2024,24158,47669,100
2,GA,3423,5,,XA,1220,,0,2024,21316,4439,227
2,GA,3423,5,,XM,1220,,0,2024,1230452,215755,5031
2,GA,3423,5,,XO,1220,,0,2024,77240,60193,1000
2,GA,3426,5,,XM,1220,,0,2024,161094,58666,1396
2,GA,34XX,5,,,2010,,0,2024,323248,8487,4046
2,GA,3501,3,,XO,1220,,0,2024,8821,138,479
2,GA,3501,8,,XQ,1220,,0,2024,31266519,38108,88443
2,GA,35XX,3,,,2010,,0,2024,59730,827,936
2,GA,3604,5,,XC,1220,,0,2024,120255,178753,450
2,GA,3604,5,,XO,1220,,0,2024,3021156,4086607,100390
2,GA,3604,5,,XS,1220,,0,2024,11475,21252,50
2,GA,3604,6,,XA,1220,,0,2024,86454512,104463206,2904110
2,GA,3604,6,,XA,1220,,1,2024,13083914,13784821,438577
2,GA,3604,6,,XC,1220,,0,2024,24017807,36856370,3976422
2,GA,3604,6,,XC,1220,,1,2024,6084025,8147559,40220
2,GA,3604,6,,XM,1220,,0,2024,6787494,19232936,25499
2,GA,3604,6,,XM,1220,,1,2024,1116643,1483683,18950
2,GA,3604,6,,XO,1220,,0,2024,9423226,13942007,66475
2,GA,3604,6,,XO,1220,,1,2024,232728,60216,2043
2,GA,3604,6,,XQ,1220,,0,2024,181040,181040,200
2,GA,3604,6,,XS,1220,,0,2024,22852612,17805843,23700
2,GA,3604,6,,XS,1220,,1,2024,171812388,136295822,1012650
2,GA,3613,5,,XC,1220,,0,2024,24880,34,2500
2,GA,3613,5,,XO,1220,,0,2024,419608,852077,101438
2,GA,3613,5,,XQ,1220,,0,2024,604097,35802,4000
2,GA,3613,5,,XS,1220,,0,2024,89822,6804,400
2,GA,3701,3,,XO,1220,,0,2024,64463,328,453
2,GA,37XX,3,,,2010,,0,2024,7306,1,1
2,GA,3801,5,,,2010,,0,2024,6387990,2531675,63986
2,GA,3801,5,,,2010,,1,2024,52857,778,637
2,GA,3801,5,,XA,1220,,0,2024,1458900,1088812,16570
2,GA,3801,5,,XB,1220,,0,2024,12151867,12762921,361751
2,GA,3801,5,,XC,1220,,0,2024,3017271,493007,31863
2,GA,3801,5,,XM,1220,,0,2024,543823,278485,5256
2,GA,3801,5,,XN,1220,,0,2024,11789156,11536662,142525
2,GA,3801,5,,XO,1220,,0,2024,1055402188,301903975,12025379
2,GA,3801,5,,XO,1220,,1,2024,2439004,645017,31026
2,GA,3801,5,,XP,1220,,0,2024,14593548,7160957,224652
2,GA,3801,5,,XQ,1220,,0,2024,183807199,84868753,3126388
2,GA,3801,5,,XQ,1220,,1,2024,35297232,4624982,83043
2,GA,3801,5,,XS,1220,,0,2024,1768822,580487,89696
2,GA,3801,5,,XW,1220,,0,2024,1309020,331023,13375
2,GA,3801,6,,XO,1220,,0,2024,15055442,22194461,167058
2,GA,3801,6,,XO,1220,,1,2024,6599299,34811374,1401553
2,GA,3801,6,,XQ,1220,,0,2024,33220396,27632322,438837
2,GA,3801,6,,XQ,1220,,1,2024,225064,329601,39140
2,GA,3802,3,,XO,1220,,0,2024,1545450,1708,113
2,GA,3802,5,,,2010,,0,2024,2399492,135207,26423
2,GA,3802,5,,,2010,,1,2024,7814,4,250
2,GA,3802,5,,XA,1220,,0,2024,1963090,1024074,32472
2,GA,3802,5,,XB,1220,,0,2024,6733444,7124799,296141
2,GA,3802,5,,XC,1220,,0,2024,3013692,310335,141747
2,GA,3802,5,,XC,1220,,1,2024,63146,2950,800
2,GA,3802,5,,XM,1220,,0,2024,1318954,374046,14745
2,GA,3802,5,,XN,1220,,0,2024,4616441,4445786,50315
2,GA,3802,5,,XO,1220,,0,2024,605288701,135450833,8574284
2,GA,3802,5,,XO,1220,,1,2024,1769974,141129,33824
2,GA,3802,5,,XP,1220,,0,2024,3541172,2213931,69045
2,GA,3802,5,,XQ,1220,,0,2024,108654511,38936451,1174552
2,GA,3802,5,,XQ,1220,,1,2024,943200,303465,7171
2,GA,3802,5,,XS,1220,,0,2024,810300,671365,10155
2,GA,3802,5,,XS,1220,,1,2024,6384,4028,250
2,GA,3802,5,,XW,1220,,0,2024,650267,106605,3698
2,GA,3802,6,,XA,1220,,0,2024,30347,84280,500
2,GA,3802,6,,XA,1220,,1,2024,782633,990359,1200
2,GA,3802,6,,XB,1220,,0,2024,1653618,3215456,62984
2,GA,3802,6,,XB,1220,,1,2024,2689371,3487298,96979
2,GA,3802,6,,XC,1220,,0,2024,415542,150149,17660
2,GA,3802,6,,XC,1220,,1,2024,2072291,890016,30224
2,GA,3802,6,,XN,1220,,0,2024,257168,686785,15714
2,GA,3802,6,,XO,1220,,0,2024,7506902,13444248,158260
2,GA,3802,6,,XO,1220,,1,2024,135096788,149297713,562103
2,GA,3802,6,,XQ,1220,,0,2024,67610644,61670064,693899
2,GA,3802,6,,XQ,1220,,1,2024,18266858,33394664,644371
2,GA,3802,6,,XS,1220,,1,2024,125871,83900,200
2,GA,3802,6,,XW,1220,,0,2024,34709,89615,14701
2,GA,3803,5,,XB,1220,,0,2024,527634,17000,3000
2,GA,3803,5,,XC,1220,,0,2024,1413357,1067731,166032
2,GA,3803,5,,XO,1220,,0,2024,399817,228382,24939
2,GA,3803,5,,XQ,1220,,0,2024,3450363,2505321,391979
2,GA,3803,6,,XO,1220,,1,2024,445267,375756,900
2,GA,3807,3,,XN,1220,,0,2024,18407,172,1000
2,GA,3807,3,,XO,1220,,0,2024,4792,100,480
2,GA,3807,5,,XC,1220,,0,2024,4857,2203,200
2,GA,3807,5,,XO,1220,,0,2024,1365150,129825,34907
2,GA,3807,5,,XQ,1220,,0,2024,15844,820,820
2,GA,38XX,3,,,2010,,0,2024,15595,271,981
2,GA,38XX,5,,,2010,,0,2024,8337,145,146
2,GA,38XX,8,,,2010,,0,2024,6883,840,3
2,GA,3901,1,,,2010,,1,2024,138181,78297,11723
2,GA,3901,3,,,2010,,0,2024,7687505,50260,244630
2,GA,3901,3,,,2010,,1,2024,4130,87,179
2,GA,3901,5,,,2010,,0,2024,102040,1296,8302
2,GA,39XX,3,,XC,1220,,0,2024,98940,328,505
2,GA,39XX,3,,XO,1220,,0,2024,1928039,1617,15200
2,GA,39XX,3,,XQ,1220,,0,2024,45348373,15591,46291
2,GA,4101,3,,XA,1220,,0,2024,2813718,18424,14368
2,GA,4101,3,,XB,1220,,0,2024,10011,60,299
2,GA,4101,3,,XC,1220,,0,2024,19051566,79158,209721
2,GA,4101,3,,XM,1220,,0,2024,419749,8749,8500
2,GA,4101,3,,XN,1220,,0,2024,3936867,26517,17733
2,GA,4101,3,,XO,1220,,0,2024,99633867,434796,792596
2,GA,4101,3,,XP,1220,,0,2024,9700,17,75
2,GA,4101,3,,XQ,1220,,0,2024,19399434,74465,269627
2,GA,4101,3,,XS,1220,,0,2024,58339,185,547
2,GA,4101,3,,XW,1220,,0,2024,113219,357,1559
2,GA,4102,3,,XA,1220,,0,2024,3952,18,65
2,GA,4102,3,,XC,1220,,0,2024,486267,232,196
2,GA,4102,3,,XN,1220,,0,2024,2946,113,1500
2,GA,4102,3,,XO,1220,,0,2024,336734,3492,1373
2,GA,4102,3,,XQ,1220,,0,2024,68821,3,110
2,GA,4115,3,,XO,1220,,0,2024,15048,456,467
2,GA,41XX,1,,,2010,,1,2024,18158,1313,202
2,GA,41XX,3,,,2010,,0,2024,45336661,369100,1962038
2,GA,4504,3,,XO,1220,,0,2024,61976,45,320
2,GA,45XX,3,,XC,1220,,1,2024,7174,64,600
2,GA,49XX,1,,,2010,,1,2024,108045,23133,13300
2,GA,5201,1,,,2010,,1,2024,26791,819,110
2,GA,5201,1,,XO,1220,,1,2024,409463,18299,18484
2,GA,5201,3,,,2010,,0,2024,381648,73,15663
2,GA,5203,1,,,2010,,1,2024,45173,15678,5452
2,GA,52XX,1,,XO,1220,,1,2024,17000,1635,1
2,GA,52XX,3,,,2010,,0,2024,2888179,27668,61910
2,GA,52XX,3,,XA,1220,,0,2024,3843,143,4
2,GA,52XX,3,,XC,1220,,0,2024,8744,28,129
2,GA,52XX,3,,XO,1220,,0,2024,566965,158,3967
2,GA,52XX,3,,XP,1220,,0,2024,8758,6,141
2,GA,52XX,3,,XQ,1220,,0,2024,207662609,72181,401189
2,GA,52XX,8,,,2010,,0,2024,9083,325,350
2,GA,5301,1,,,2010,,1,2024,251237,34605,4000
2,GA,53XX,3,,,2010,,0,2024,17842,88,7
2,GA,53XX,3,,XC,1220,,0,2024,4094,14,49
2,GA,53XX,3,,XO,1220,,0,2024,49900,44,3592
2,GA,53XX,8,,,2010,,0,2024,128737,7008,247
2,GA,54XX,3,,,2010,,0,2024,5177,1,52
2,GA,54XX,3,,XO,1220,,0,2024,12767,14,11
2,GA,5501,3,,,2010,,0,2024,3754526,30350,43327
2,GA,5501,5,,,2010,,0,2024,4195837,180795,261183
2,GA,5501,8,,,2010,,0,2024,539,109,750
2,GA,55XX,3,,XA,1220,,0,2024,106500,80,1000
2,GA,55XX,3,,XB,1220,,0,2024,103983,85,4797
2,GA,55XX,3,,XC,1220,,0,2024,426556,655,9057
2,GA,55XX,3,,XC,1220,,1,2024,13791,11,250
2,GA,55XX,3,,XM,1220,,0,2024,649883,159,16750
2,GA,55XX,3,,XM,1220,,1,2024,35285,10,500
2,GA,55XX,3,,XO,1220,,0,2024,4049400,7020,41646
2,GA,55XX,3,,XO,1220,,1,2024,111787,39,500
2,GA,55XX,3,,XQ,1220,,0,2024,119610,187,3759
2,GA,55XX,5,,,2010,,0,2024,623258,5097,4801
2,GA,55XX,8,,,2010,,0,2024,11254,1456,5
2,HI,0207,3,,XQ,1220,,0,2024,5670,16,150
2,HI,0209,5,,XO,1220,,0,2024,2584,227,100
2,HI,0211,5,,XQ,1220,,0,2024,7771,2035,199
2,HI,0212,5,,XQ,1220,,0,2024,77337,10718,2863
2,HI,0701,5,,XO,1220,,0,2024,131030,666,1390
2,HI,0708,5,,XO,1220,,0,2024,29092,1573,1251
2,HI,0708,5,,XQ,1220,,0,2024,692952,19689,5714
