TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,0109,34,8,1220,1,X,2024,2678,0,101
1,0109,38,5,1220,1,X,2024,73703,0,1445
1,0109,39,5,1220,1,X,2024,243101,0,12304
1,0109,39,5,1220,2,X,2024,22230,0,435
1,0109,40,5,1220,1,X,2024,59682,0,5099
1,0109,44,5,1220,1,X,2024,114012,0,2921
1,0109,47,5,1220,1,X,2024,69146,0,1425
1,0109,48,5,1220,1,X,2024,11697955,0,298133
1,0109,48,5,1220,2,X,2024,3448,0,140
1,0109,54,5,1220,1,X,2024,289101,0,10951
1,0109,54,5,1220,2,X,2024,24694,0,674
1,0109,55,5,1220,2,X,2024,4526,0,326
1,0109,57,5,1220,2,X,2024,4357,0,115
1,0109,62,5,1220,2,X,2024,24290,0,241
1,0109,63,5,1220,1,X,2024,7224,0,141
1,0109,72,5,1220,1,X,2024,87622,0,6661
1,0109,73,5,1220,1,X,2024,63875,0,2546
1,0109,76,5,1220,1,X,2024,87206,0,3281
1,0109,82,5,1220,1,X,2024,5408,0,15
1,0109,84,5,1220,1,X,2024,704479,0,10503
1,0109,84,5,1220,2,X,2024,626593,0,11914
1,0109,85,5,1220,1,X,2024,71941,0,2567
1,0109,85,5,1220,2,X,2024,31787,0,680
1,0109,87,5,1220,1,X,2024,146513,0,2187
1,0109,87,5,1220,2,X,2024,3248,0,54
1,0109,87,8,1220,1,X,2024,14873,0,250
1,0109,90,5,1220,1,X,2024,158907,0,3378
1,0109,90,5,1220,2,X,2024,5999,0,216
1,0109,94,5,1220,1,X,2024,7302,0,283
1,0109,94,5,1220,2,X,2024,5645,0,464
1,0109,95,5,1220,1,X,2024,5007,0,183
1,0109,95,5,1220,2,X,2024,11730,0,428
1,0109,95,8,1220,2,X,2024,2859,0,104
1,0110,01,5,1220,1,X,2024,388550,0,7766
1,0110,07,5,1220,1,X,2024,88507,0,5241
1,0110,08,5,1220,2,X,2024,13984,0,274
1,0110,23,5,1220,1,X,2024,111070,0,1510
1,0110,25,5,1220,1,X,2024,9476,0,894
1,0110,28,5,1220,1,X,2024,13207,0,1975
1,0110,28,6,1220,1,X,2024,78188,0,3322
1,0110,33,5,1220,1,X,2024,3061,0,62
1,0110,38,5,1220,1,X,2024,16172,0,575
1,0110,39,5,1220,1,X,2024,51520,0,767
1,0110,39,5,1220,2,X,2024,8553,0,222
1,0110,40,5,1220,1,X,2024,3291,0,47
1,0110,40,5,1220,2,X,2024,23512,0,514
1,0110,44,5,1220,1,X,2024,2874160,0,63060
1,0110,47,5,1220,1,X,2024,174827,0,3312
1,0110,48,5,1220,1,X,2024,11072434,0,281146
1,0110,68,5,1220,1,X,2024,26457,0,3236
1,0110,70,5,1220,1,X,2024,7986,0,130
1,0110,72,5,1220,1,X,2024,314859,0,26775
1,0110,73,5,1220,1,X,2024,6730,0,832
1,0110,73,5,1220,2,X,2024,2828,0,79
1,0110,76,5,1220,1,X,2024,13473,0,1699
1,0110,82,5,1220,1,X,2024,92201,0,1802
1,0110,83,5,1220,1,X,2024,3377,0,86
1,0110,84,5,1220,1,X,2024,158372,0,9889
1,0110,84,5,1220,2,X,2024,115086,0,3916
1,0110,84,8,1220,1,X,2024,3657,0,109
1,0110,85,5,1220,1,X,2024,30666,0,439
1,0110,85,5,1220,2,X,2024,81808,0,1175
1,0110,85,8,1220,1,X,2024,8024,0,175
1,0110,87,5,1220,1,X,2024,78259,0,1757
1,0110,87,5,1220,2,X,2024,26926,0,450
1,0110,87,8,1220,1,X,2024,14866,0,249
1,0110,98,5,1220,2,X,2024,8795,0,191
1,0111,32,5,1220,1,X,2024,9734,0,26
1,0111,39,5,1220,1,X,2024,105609,0,861
1,0111,44,5,1220,1,X,2024,368236,0,3764
1,0111,73,5,1220,1,X,2024,4076,0,46
1,0111,84,5,1220,1,X,2024,2846,0,23
1,0111,84,5,1220,2,X,2024,34649,0,1098
1,0112,39,5,1220,1,X,2024,16714,0,327
1,0112,73,5,1220,1,X,2024,3095,0,369
1,0112,82,5,1220,1,X,2024,8573,0,7
1,0112,83,5,1220,1,X,2024,2530,0,2
1,0112,84,5,1220,1,X,2024,67912,0,2944
1,0112,84,5,1220,2,X,2024,31471,0,691
1,0112,90,5,1220,1,X,2024,2801,0,73
1,0115,01,5,1220,1,X,2024,258265,0,7007
1,0115,03,5,1220,1,X,2024,233343223,0,3950339
1,0115,03,5,1220,2,X,2024,5668118,0,116063
1,0115,05,5,1220,1,X,2024,4582306,0,178686
1,0115,05,5,1220,2,X,2024,114227,0,1665
1,0115,06,5,1220,1,X,2024,720502,0,19431
1,0115,06,5,1220,2,X,2024,13759,0,165
1,0115,07,5,1220,1,X,2024,393921,0,15160
1,0115,07,5,1220,2,X,2024,34266,0,3741
1,0115,08,5,1220,1,X,2024,26576610,0,2089515
1,0115,08,5,1220,2,X,2024,4515406,0,181880
1,0115,09,5,1220,1,X,2024,202401,0,4528
1,0115,09,5,1220,2,X,2024,467804,0,15462
1,0115,11,5,1220,1,X,2024,981011,0,104268
1,0115,11,5,1220,2,X,2024,9135,0,441
1,0115,12,5,1220,1,X,2024,1200851,0,84896
1,0115,12,5,1220,2,X,2024,104570,0,1213
1,0115,13,5,1220,1,X,2024,344634,0,8164
1,0115,13,5,1220,2,X,2024,15122,0,548
1,0115,15,5,1220,1,X,2024,383104,0,8374
1,0115,15,5,1220,2,X,2024,300993,0,11577
1,0115,16,5,1220,1,X,2024,186169,0,2509
1,0115,16,5,1220,2,X,2024,8574,0,402
1,0115,17,5,1220,1,X,2024,669379,0,46738
1,0115,17,5,1220,2,X,2024,414680,0,9320
1,0115,18,5,1220,1,X,2024,3021220,0,83154
1,0115,18,5,1220,2,X,2024,39468,0,950
1,0115,19,5,1220,1,X,2024,2577771,0,75906
1,0115,19,5,1220,2,X,2024,30240,0,430
1,0115,20,5,1220,1,X,2024,1524759,0,157243
1,0115,20,5,1220,2,X,2024,61862,0,4852
1,0115,21,5,1220,1,X,2024,1540115,0,50691
1,0115,21,5,1220,2,X,2024,3679,0,72
1,0115,22,5,1220,1,X,2024,666626,0,45285
1,0115,22,5,1220,2,X,2024,58134,0,2764
1,0115,22,6,1220,1,X,2024,190418,0,9067
1,0115,23,5,1220,1,X,2024,1135252,0,52117
1,0115,23,5,1220,2,X,2024,250713,0,7008
1,0115,24,5,1220,1,X,2024,16338,0,319
1,0115,25,5,1220,1,X,2024,1343562,0,34318
1,0115,25,5,1220,2,X,2024,17533,0,508
1,0115,26,5,1220,1,X,2024,53031,0,836
1,0115,27,5,1220,1,X,2024,3867368,0,145215
1,0115,27,5,1220,2,X,2024,98330,0,6735
1,0115,27,6,1220,1,X,2024,35390149,0,72313
1,0115,27,7,1220,1,X,2024,133466119,0,0
1,0115,27,7,1220,2,X,2024,306844,0,0
1,0115,27,8,1220,1,X,2024,3044176,0,0
1,0115,28,5,1220,1,X,2024,4656414,0,281384
1,0115,28,5,1220,2,X,2024,325919,0,11456
1,0115,28,6,1220,1,X,2024,729181,0,29877
1,0115,29,5,1220,1,X,2024,2420489,0,93689
1,0115,29,5,1220,2,X,2024,1274154,0,27697
1,0115,30,5,1220,1,X,2024,7526178,0,75603
1,0115,30,5,1220,2,X,2024,60200,0,596
1,0115,31,5,1220,1,X,2024,185005,0,7834
1,0115,31,5,1220,2,X,2024,15072,0,22
1,0115,32,5,1220,1,X,2024,11179738,0,349731
1,0115,32,5,1220,2,X,2024,1329109,0,29495
1,0115,33,5,1220,1,X,2024,4187581,0,119627
1,0115,33,5,1220,2,X,2024,613024,0,22011
1,0115,34,5,1220,1,X,2024,3363566,0,140001
1,0115,34,5,1220,2,X,2024,188885,0,7102
1,0115,34,6,1220,2,X,2024,2772,0,128
1,0115,35,5,1220,1,X,2024,1767303,0,66651
1,0115,35,5,1220,2,X,2024,845244,0,11407
1,0115,36,5,1220,1,X,2024,30874,0,1345
1,0115,36,5,1220,2,X,2024,65671,0,2161
1,0115,37,5,1220,1,X,2024,10912,0,188
1,0115,38,5,1220,1,X,2024,9330088,0,397844
1,0115,38,5,1220,2,X,2024,1431915,0,87659
1,0115,38,6,1220,1,X,2024,1853738,0,19825
1,0115,39,5,1220,1,X,2024,45001194,0,1575173
1,0115,39,5,1220,2,X,2024,6061618,0,204633
1,0115,39,6,1220,1,X,2024,11390,0,1524
1,0115,39,6,1220,2,X,2024,9995,0,196
1,0115,39,8,1220,1,X,2024,3125,0,106
1,0115,40,5,1220,1,X,2024,6607665,0,249900
1,0115,40,5,1220,2,X,2024,1889112,0,67983
1,0115,40,6,1220,1,X,2024,214427,0,2997
1,0115,40,8,1220,1,X,2024,4997,0,144
1,0115,41,5,1220,1,X,2024,51157,0,995
1,0115,41,5,1220,2,X,2024,292855,0,5715
1,0115,42,5,1220,1,X,2024,85081,0,1651
1,0115,42,5,1220,2,X,2024,607882,0,14095
1,0115,43,5,1220,2,X,2024,7460,0,62
1,0115,44,5,1220,1,X,2024,9684444,0,326892
1,0115,44,5,1220,2,X,2024,899220,0,21906
1,0115,44,6,1220,1,X,2024,16753,0,292
1,0115,45,5,1220,1,X,2024,10076,0,179
1,0115,46,5,1220,2,X,2024,3365,0,59
1,0115,47,5,1220,1,X,2024,7124112,0,595931
1,0115,47,5,1220,2,X,2024,465845,0,3081
1,0115,47,6,1220,1,X,2024,13431698,0,818122
1,0115,48,5,1220,1,X,2024,37900464,0,2723845
1,0115,48,5,1220,2,X,2024,552593,0,9275
1,0115,49,5,1220,1,X,2024,3495513,0,96720
1,0115,49,5,1220,2,X,2024,150833,0,2277
1,0115,51,5,1220,1,X,2024,26855,0,550
1,0115,51,5,1220,2,X,2024,2626,0,59
1,0115,52,5,1220,1,X,2024,11255,0,180
1,0115,52,5,1220,2,X,2024,81223,0,1407
1,0115,53,5,1220,1,X,2024,24468,0,812
1,0115,54,5,1220,1,X,2024,826239,0,23839
1,0115,54,5,1220,2,X,2024,239742,0,11028
1,0115,55,5,1220,1,X,2024,203257,0,2935
1,0115,55,5,1220,2,X,2024,11847,0,417
1,0115,56,5,1220,1,X,2024,3180885,0,47645
1,0115,56,5,1220,2,X,2024,305476,0,16033
1,0115,57,5,1220,1,X,2024,378260,0,9248
1,0115,57,5,1220,2,X,2024,94621,0,1844
1,0115,58,5,1220,1,X,2024,151691,0,2057
1,0115,58,5,1220,2,X,2024,37252,0,905
1,0115,59,5,1220,1,X,2024,1346182,0,34421
1,0115,59,5,1220,2,X,2024,617121,0,8216
1,0115,59,6,1220,1,X,2024,7748,0,368
1,0115,60,5,1220,1,X,2024,179436,0,6272
1,0115,61,5,1220,1,X,2024,129321,0,1053
1,0115,61,5,1220,2,X,2024,1262526,0,37119
1,0115,62,5,1220,1,X,2024,574733,0,10142
1,0115,62,5,1220,2,X,2024,2318771,0,24910
1,0115,63,5,1220,1,X,2024,1002182,0,24410
1,0115,63,5,1220,2,X,2024,7696976,0,342434
1,0115,64,5,1220,1,X,2024,18133,0,487
1,0115,64,5,1220,2,X,2024,65761,0,2746
1,0115,65,5,1220,1,X,2024,152786,0,3049
1,0115,65,5,1220,2,X,2024,168974,0,3744
1,0115,66,5,1220,1,X,2024,12006,0,617
1,0115,66,5,1220,2,X,2024,40925,0,2447
1,0115,67,5,1220,1,X,2024,2710,0,74
1,0115,67,5,1220,2,X,2024,22455,0,723
1,0115,68,5,1220,1,X,2024,4472184,0,156516
1,0115,68,5,1220,2,X,2024,460843,0,33427
1,0115,68,6,1220,1,X,2024,85777,0,1060
1,0115,69,5,1220,1,X,2024,459061,0,21294
1,0115,69,5,1220,2,X,2024,245711,0,10998
1,0115,70,5,1220,1,X,2024,5146571,0,177089
1,0115,70,5,1220,2,X,2024,517645,0,10001
1,0115,71,5,1220,1,X,2024,296545,0,3867
1,0115,71,5,1220,2,X,2024,7925,0,178
1,0115,72,5,1220,1,X,2024,2695906,0,134446
1,0115,72,5,1220,2,X,2024,273164,0,11955
1,0115,73,5,1220,1,X,2024,22890689,0,864277
1,0115,73,5,1220,2,X,2024,4811586,0,185623
1,0115,74,5,1220,1,X,2024,3003486,0,44630
1,0115,74,5,1220,2,X,2024,265288,0,6121
1,0115,75,5,1220,1,X,2024,273103,0,4535
1,0115,75,5,1220,2,X,2024,133441,0,1572
1,0115,76,5,1220,1,X,2024,12418851,0,813684
1,0115,76,5,1220,2,X,2024,810630,0,27475
1,0115,76,6,1220,1,X,2024,3069,0,60
1,0115,76,8,1220,1,X,2024,4182,0,90
1,0115,78,5,1220,1,X,2024,135974,0,6232
1,0115,79,5,1220,1,X,2024,67038,0,5770
1,0115,80,5,1220,1,X,2024,569173,0,22337
1,0115,81,5,1220,1,X,2024,124029,0,2172
1,0115,81,5,1220,2,X,2024,1338251,0,38818
1,0115,82,5,1220,1,X,2024,2584360,0,75935
1,0115,82,5,1220,2,X,2024,866968,0,18346
1,0115,83,5,1220,1,X,2024,5188093,0,134752
1,0115,83,5,1220,2,X,2024,2078872,0,26221
1,0115,84,5,1220,1,X,2024,151786532,0,2673142
1,0115,84,5,1220,2,X,2024,59782226,0,1259707
1,0115,84,6,1220,1,X,2024,22596,0,625
1,0115,84,8,1220,1,X,2024,9014,0,268
1,0115,84,8,1220,2,X,2024,10266,0,125
1,0115,85,5,1220,1,X,2024,44988960,0,902678
1,0115,85,5,1220,2,X,2024,34830658,0,843041
1,0115,85,6,1220,1,X,2024,183487,0,3596
1,0115,85,6,1220,2,X,2024,76678,0,3651
1,0115,86,5,1220,1,X,2024,2228119,0,19760
1,0115,86,5,1220,2,X,2024,68929,0,1302
1,0115,86,6,1220,1,X,2024,19879,0,273
1,0115,87,5,1220,1,X,2024,82901334,0,1414864
1,0115,87,5,1220,2,X,2024,23474890,0,435890
1,0115,87,8,1220,1,X,2024,62206,0,1116
1,0115,88,5,1220,1,X,2024,3391276,0,52272
1,0115,88,5,1220,2,X,2024,247409,0,7087
1,0115,89,5,1220,1,X,2024,4388985,0,88140
1,0115,89,5,1220,2,X,2024,187508,0,7191
1,0115,90,5,1220,1,X,2024,17063942,0,201633
1,0115,90,5,1220,2,X,2024,9243188,0,163391
1,0115,91,5,1220,1,X,2024,25761,0,285
1,0115,92,5,1220,1,X,2024,7728,0,151
1,0115,92,5,1220,2,X,2024,39033,0,1721
1,0115,93,5,1220,1,X,2024,344737,0,1573
1,0115,93,5,1220,2,X,2024,44915,0,961
1,0115,94,5,1220,1,X,2024,12128880,0,340896
1,0115,94,5,1220,2,X,2024,5315408,0,216447
1,0115,95,5,1220,1,X,2024,2809849,0,74262
1,0115,95,5,1220,2,X,2024,1817652,0,57791
1,0115,95,8,1220,1,X,2024,4312,0,157
1,0115,96,5,1220,1,X,2024,1230202,0,32632
1,0115,96,5,1220,2,X,2024,325286,0,8087
1,0115,96,6,1220,1,X,2024,58262,0,731
1,0115,97,5,1220,1,X,2024,51829,0,587
1,0115,98,5,1220,1,X,2024,95496,0,1850
1,0115,98,5,1220,2,X,2024,112942,0,745
1,0118,07,5,1220,1,X,2024,136219,0,5249
1,0118,10,5,1220,1,X,2024,154432,0,3364
1,0118,20,5,1220,1,X,2024,113121,0,2214
1,0118,25,5,1220,1,X,2024,1736270,0,60981
1,0118,31,5,1220,1,X,2024,44029,0,1967
1,0118,33,5,1220,1,X,2024,3682,0,72
1,0118,33,5,1220,2,X,2024,11016,0,215
1,0118,39,5,1220,1,X,2024,85607,0,2088
1,0118,39,5,1220,2,X,2024,10896,0,213
1,0118,44,5,1220,1,X,2024,3011,0,59
1,0118,48,5,1220,1,X,2024,42380,0,2323
1,0118,67,5,1220,1,X,2024,6771,0,132
1,0118,69,5,1220,2,X,2024,21580,0,423
1,0118,84,5,1220,1,X,2024,582679,0,13874
1,0118,84,5,1220,2,X,2024,99326,0,1312
1,0118,84,8,1220,1,X,2024,3424,0,101
1,0118,85,5,1220,1,X,2024,18336,0,359
1,0118,85,5,1220,2,X,2024,6509,0,91
1,0118,86,5,1220,1,X,2024,57080,0,565
1,0118,87,5,1220,1,X,2024,152262,0,4463
1,0118,87,5,1220,2,X,2024,19175,0,377
1,0118,90,5,1220,2,X,2024,8897,0,174
1,0118,95,5,1220,2,X,2024,3831,0,72
1,0118,96,5,1220,1,X,2024,2561,0,36
1,0118,98,5,1220,1,X,2024,3215,0,70
1,0118,98,5,1220,2,X,2024,18158,0,393
1,0121,44,5,1220,1,X,2024,14911,0,364
1,0121,48,5,1220,1,X,2024,11747,0,240
1,0121,84,5,1220,1,X,2024,25752,0,457
1,0127,07,5,1220,1,X,2024,976893,0,95192
1,0127,12,5,1220,1,X,2024,120192,0,4515
1,0127,20,5,1220,1,X,2024,11612998,0,226903
1,0127,23,5,1220,1,X,2024,10328,0,1009
1,0127,25,5,1220,1,X,2024,52812,0,3691
1,0127,27,5,1220,1,X,2024,660453,0,39296
1,0127,28,5,1220,1,X,2024,3323,0,84
1,0127,29,5,1220,1,X,2024,8169,0,201
1,0127,30,5,1220,1,X,2024,3851,0,75
1,0127,31,5,1220,1,X,2024,1352854,0,30792
1,0127,33,5,1220,1,X,2024,2930,0,54
1,0127,38,5,1220,1,X,2024,273030,0,6742
1,0127,39,5,1220,1,X,2024,1152309,0,84452
1,0127,39,5,1220,2,X,2024,2996,0,306
1,0127,40,5,1220,1,X,2024,58149,0,1201
1,0127,40,5,1220,2,X,2024,3779,0,48
1,0127,44,5,1220,1,X,2024,56072,0,1569
1,0127,44,5,1220,2,X,2024,102436,0,12953
1,0127,44,8,1220,1,X,2024,3179,0,79
1,0127,48,5,1220,1,X,2024,349892,0,39307
1,0127,49,5,1220,1,X,2024,4956,0,167
1,0127,63,5,1220,1,X,2024,29348,0,575
1,0127,72,5,1220,1,X,2024,11572,0,287
1,0127,73,5,1220,1,X,2024,50350,0,1764
1,0127,73,5,1220,2,X,2024,4821,0,65
1,0127,76,5,1220,1,X,2024,55127,0,1078
1,0127,82,5,1220,1,X,2024,32854,0,643
1,0127,82,5,1220,2,X,2024,9574,0,124
1,0127,84,5,1220,1,X,2024,698633,0,16997
1,0127,84,5,1220,2,X,2024,1438205,0,19145
1,0127,84,8,1220,1,X,2024,12509,0,370
1,0127,85,5,1220,1,X,2024,77773,0,1076
1,0127,85,5,1220,2,X,2024,18086,0,139
1,0127,87,5,1220,1,X,2024,166342,0,2377
1,0127,87,5,1220,2,X,2024,4003,0,57
1,0127,87,8,1220,1,X,2024,31089,0,522
1,0127,88,5,1220,1,X,2024,252414,0,3417
1,0127,88,5,1220,2,X,2024,23623116,0,1921
1,0127,90,5,1220,1,X,2024,19579,0,469
1,0127,94,5,1220,1,X,2024,3440,0,133
1,0127,98,5,1220,1,X,2024,11140,0,451
1,0131,84,5,1220,2,X,2024,10480,0,206
1,01XX,03,1,1220,1,X,2024,70885554,8660935,1107660
1,01XX,05,1,1220,1,X,2024,529549,204462,7258
1,01XX,12,1,1220,1,X,2024,20718,2360,731
1,01XX,13,3,1220,2,X,2024,8777,43,136
1,01XX,19,3,1220,1,X,2024,18908,4215,731
1,01XX,20,5,2010,1,0,2024,46305,0,0
1,01XX,22,1,1220,1,X,2024,93875,16695,7286
1,01XX,22,1,1220,2,X,2024,5368,4036,416
1,01XX,27,1,1220,2,X,2024,18989012,164086170,9774
1,01XX,27,3,1220,2,X,2024,9200,2057,774
1,01XX,28,3,1220,1,X,2024,20430,2800,537
1,01XX,29,3,1220,1,X,2024,130584,19328,1291
1,01XX,30,3,1220,1,X,2024,229308,366,667
1,01XX,33,3,1220,1,X,2024,10556,301,21
1,01XX,38,3,1220,1,X,2024,255842,756,1009
1,01XX,38,3,1220,2,X,2024,27902,4868,992
1,01XX,38,5,2010,1,0,2024,13887,0,0
1,01XX,39,1,1220,2,X,2024,56991,7819,1942
1,01XX,39,3,1220,1,X,2024,180728,9620,1867
1,01XX,39,3,1220,2,X,2024,14478,409,417
1,01XX,39,3,2010,1,0,2024,5418,708,0
1,01XX,40,3,1220,1,X,2024,4164,77,128
1,01XX,40,3,1220,2,X,2024,9137,83,492
1,01XX,41,3,1220,1,X,2024,6954,113,331
1,01XX,42,1,1220,2,X,2024,19228,2691,478
1,01XX,42,3,1220,1,X,2024,7177,51,409
1,01XX,44,3,1220,1,X,2024,33393,173824,754
1,01XX,47,1,2010,1,1,2024,15246,27661,0
1,01XX,47,5,2010,1,0,2024,5518,0,0
1,01XX,48,3,1220,1,X,2024,15663,6421,186
1,01XX,48,5,2010,1,0,2024,10935,0,0
1,01XX,56,3,1220,1,X,2024,3105,247,0
1,01XX,56,5,2010,1,0,2024,30426,0,0
1,01XX,63,3,1220,1,X,2024,8554,19182,324
1,01XX,64,3,1220,1,X,2024,3386,223,105
1,01XX,71,3,1220,1,X,2024,215679,44,1034
1,01XX,71,3,1220,2,X,2024,471495,90,5098
1,01XX,72,1,2010,1,0,2024,16855622,41802000,0
1,01XX,72,3,1220,1,X,2024,22919,81646,297
1,01XX,73,1,1220,1,X,2024,80646,33187,2
1,01XX,73,1,1220,2,X,2024,6003,228,0
1,01XX,73,3,1220,1,X,2024,91303,5479,4702
1,01XX,73,3,1220,2,X,2024,7991,69,258
1,01XX,73,5,2010,2,0,2024,16589,0,0
1,01XX,74,3,1220,1,X,2024,24764,4511,319
1,01XX,75,3,1220,1,X,2024,112155,1400,3158
1,01XX,76,1,1220,1,X,2024,90052,37020,2
1,01XX,76,1,1220,2,X,2024,90054,37021,3
1,01XX,76,3,1220,1,X,2024,108612,24706,8556
1,01XX,81,3,1220,1,X,2024,2880,2,5
1,01XX,82,1,1220,1,X,2024,5602,2151,0
1,01XX,82,1,1220,2,X,2024,5690,96,171
1,01XX,83,3,1220,1,X,2024,7108,517,230
1,01XX,83,3,1220,2,X,2024,2926,27,133
1,01XX,84,1,1220,1,X,2024,5571752,472537,85
1,01XX,84,1,1220,2,X,2024,944424,142053,147
1,01XX,84,3,1220,1,X,2024,1496386,6013,13834
1,01XX,84,3,1220,2,X,2024,652134,8501,9847
1,01XX,84,3,2010,1,0,2024,52783,196,0
1,01XX,84,3,2010,2,0,2024,20780,50,0
1,01XX,85,3,1220,1,X,2024,359953,3536,5865
1,01XX,85,3,1220,2,X,2024,536467,4861,5501
1,01XX,85,3,2010,1,0,2024,4890,1,0
1,01XX,85,5,2010,1,0,2024,6850,0,0
1,01XX,87,1,1220,1,X,2024,702510,1482,5661
1,01XX,87,1,1220,2,X,2024,1752660,103920,14082
1,01XX,87,3,1220,1,X,2024,28170,2130,1250
1,01XX,88,3,1220,1,X,2024,1865831,1604,8511
1,01XX,88,3,1220,2,X,2024,261178,136,2825
1,01XX,88,5,2010,1,0,2024,12562,0,0
1,01XX,89,1,1220,1,X,2024,35608,1704,345
1,01XX,90,3,1220,1,X,2024,1119931,2058,12457
1,01XX,90,3,1220,2,X,2024,93099,110,1070
1,01XX,90,3,2010,1,0,2024,19690,53,0
1,01XX,94,1,1220,1,X,2024,100062,51984,6
1,01XX,94,3,1220,1,X,2024,69794,2245,1985
1,01XX,94,3,1220,2,X,2024,5322,884,206
1,01XX,95,3,1220,1,X,2024,4093,103,150
1,01XX,96,3,1220,1,X,2024,135426,37653,6051
1,0201,18,5,1220,1,X,2024,73923,0,732
1,0201,25,5,1220,1,X,2024,7128,0,357
1,0201,25,6,1220,1,X,2024,13616,0,478
1,0201,39,5,1220,1,X,2024,35595,0,697
1,0201,48,5,1220,1,X,2024,6640,0,266
1,0201,62,5,1220,2,X,2024,37324,0,732
1,0201,84,5,1220,1,X,2024,15731,0,307
1,0201,84,5,1220,2,X,2024,10570,0,207
1,0201,88,5,1220,1,X,2024,18039,0,126
1,0203,10,5,1220,1,X,2024,2969,0,254
1,0203,12,5,1220,1,X,2024,12617,0,1357
1,0203,15,6,1220,2,X,2024,108296,0,1822
1,0203,23,5,1220,1,X,2024,1893889,0,230834
1,0203,25,6,1220,1,X,2024,18517,0,396
1,0203,27,5,1220,1,X,2024,21638,0,366
1,0203,28,5,1220,1,X,2024,77000,0,3325
1,0203,28,5,1220,2,X,2024,40525,0,1946
1,0203,29,5,1220,1,X,2024,116607,0,3954
1,0203,31,6,1220,2,X,2024,22234,0,435
1,0203,32,5,1220,1,X,2024,1158111,0,54548
1,0203,33,5,1220,1,X,2024,7233,0,214
1,0203,33,5,1220,2,X,2024,11083,0,99
1,0203,34,5,1220,1,X,2024,134214,0,8136
1,0203,34,5,1220,2,X,2024,3132,0,145
1,0203,35,5,1220,1,X,2024,5561,0,448
1,0203,38,5,1220,1,X,2024,199771,0,7348
1,0203,39,5,1220,1,X,2024,759233,0,31908
1,0203,39,5,1220,2,X,2024,51425,0,2522
1,0203,40,5,1220,1,X,2024,3077,0,96
1,0203,42,5,1220,2,X,2024,105538,0,782
1,0203,44,5,1220,1,X,2024,441079,0,5550
1,0203,47,5,1220,1,X,2024,4628,0,90
1,0203,48,5,1220,1,X,2024,53574,0,2162
1,0203,48,5,1220,2,X,2024,18139,0,950
1,0203,56,5,1220,2,X,2024,9700,0,250
1,0203,59,5,1220,1,X,2024,6088,0,62
1,0203,61,5,1220,2,X,2024,9317,0,175
1,0203,62,5,1220,2,X,2024,34936,0,343
1,0203,64,5,1220,2,X,2024,3504,0,32
1,0203,65,5,1220,2,X,2024,15778,0,472
1,0203,68,5,1220,1,X,2024,14756,0,116
1,0203,71,5,1220,2,X,2024,15156,0,55
1,0203,73,5,1220,1,X,2024,151339,0,7093
1,0203,76,5,1220,1,X,2024,2906,0,62
1,0203,83,5,1220,2,X,2024,3408,0,25
1,0203,84,5,1220,1,X,2024,1079784,0,26253
1,0203,84,5,1220,2,X,2024,16198,0,541
1,0203,85,5,1220,1,X,2024,76105,0,2886
1,0203,85,5,1220,2,X,2024,98760,0,1481
1,0203,87,5,1220,1,X,2024,17689,0,583
1,0203,87,5,1220,2,X,2024,3396,0,150
1,0203,90,5,1220,1,X,2024,37264,0,587
1,0203,90,8,1220,2,X,2024,36941,0,0
1,0203,94,6,1220,1,X,2024,72264,0,1416
1,0203,95,5,1220,1,X,2024,48153,0,1762
1,0203,95,6,1220,1,X,2024,71830,0,1407
1,0206,03,5,1220,1,X,2024,74206,0,1017
1,0206,03,5,1220,2,X,2024,13073,0,862
1,0206,06,5,1220,1,X,2024,34662,0,597
1,0206,07,5,1220,1,X,2024,88530,0,6604
1,0206,08,5,1220,1,X,2024,121811,0,16447
1,0206,08,5,1220,2,X,2024,38741,0,758
1,0206,09,5,1220,1,X,2024,29459,0,692
1,0206,10,5,1220,1,X,2024,53688,0,4593
1,0206,11,5,1220,1,X,2024,14751,0,2292
1,0206,12,5,1220,1,X,2024,159184,0,17663
1,0206,12,5,1220,2,X,2024,2866,0,131
1,0206,13,5,1220,1,X,2024,47683,0,999
1,0206,13,5,1220,2,X,2024,47203,0,995
1,0206,15,5,1220,1,X,2024,28809,0,3423
1,0206,15,5,1220,2,X,2024,2813,0,170
1,0206,17,5,1220,1,X,2024,49822,0,493
1,0206,17,5,1220,2,X,2024,18295,0,3158
1,0206,18,5,1220,1,X,2024,5696,0,335
1,0206,19,5,1220,1,X,2024,456288,0,37104
1,0206,19,5,1220,2,X,2024,54551,0,1068
1,0206,20,5,1220,1,X,2024,237456,0,28078
1,0206,20,5,1220,2,X,2024,42819,0,6624
1,0206,21,5,1220,1,X,2024,372395,0,18836
1,0206,21,5,1220,2,X,2024,6538,0,709
1,0206,22,5,1220,1,X,2024,234713,0,14979
1,0206,24,5,1220,1,X,2024,9489,0,235
1,0206,25,5,1220,1,X,2024,119263,0,10214
1,0206,26,5,1220,1,X,2024,10380,0,908
1,0206,27,5,1220,1,X,2024,221897,0,16327
1,0206,27,5,1220,2,X,2024,7676,0,605
1,0206,27,6,1220,1,X,2024,93054,0,3220
1,0206,27,7,1220,1,X,2024,9811,0,0
