TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,CA,3023,5,,XC,1220,2957658,0,94318,1,X,11,2024
1,CA,3023,5,,XC,1220,1304495,0,15229,2,X,11,2024
1,CA,3029,8,,XC,1220,13331,0,1266,1,X,11,2024
1,CA,30XX,1,,XC,1220,82373,9485,1610,2,X,11,2024
1,CA,30XX,1,,XM,1220,29854,2660,0,2,X,11,2024
1,CA,30XX,1,,XN,1220,15293,1512,1187,1,X,11,2024
1,CA,30XX,1,,XN,1220,86199,1088,1079,2,X,11,2024
1,CA,30XX,1,,XO,1220,33592,119000,142,1,X,11,2024
1,CA,30XX,3,,XA,1220,37151,55,589,1,X,11,2024
1,CA,30XX,3,,XC,1220,4328724,29340,51578,1,X,11,2024
1,CA,30XX,3,,XC,1220,6695090,32624,115693,2,X,11,2024
1,CA,30XX,3,,XM,1220,100932,129,1408,1,X,11,2024
1,CA,30XX,3,,XO,1220,72582,293,681,1,X,11,2024
1,CA,30XX,3,,XO,1220,177829,1192,4721,2,X,11,2024
1,CA,30XX,3,,XQ,1220,15374,23,578,1,X,11,2024
1,CA,30XX,3,,XQ,1220,28260,312,619,2,X,11,2024
1,CA,30XX,3,XX,,2010,134537,84,0,1,0,11,2024
1,CA,30XX,3,XX,,2010,29758,7,0,2,0,11,2024
1,CA,31XX,1,,XC,1220,30245,12465,2347,1,X,11,2024
1,CA,31XX,3,,XO,1220,15978,16,276,1,X,11,2024
1,CA,31XX,3,,XO,1220,228027,104,684,2,X,11,2024
1,CA,31XX,3,,XQ,1220,4207,13,196,2,X,11,2024
1,CA,31XX,3,XX,,2010,92795,757,0,1,0,11,2024
1,CA,31XX,3,XX,,2010,140843,400,0,2,0,11,2024
1,CA,3301,5,,XA,1220,5154,0,100,2,X,11,2024
1,CA,3301,5,,XS,1220,2007893,0,65961,1,X,11,2024
1,CA,3301,5,,XS,1220,642593,0,10822,2,X,11,2024
1,CA,3302,5,,XA,1220,2556406,0,73422,1,X,11,2024
1,CA,3302,5,,XA,1220,78247,0,2113,2,X,11,2024
1,CA,3302,5,,XC,1220,10405738,0,309004,1,X,11,2024
1,CA,3302,5,,XC,1220,1066930,0,48225,2,X,11,2024
1,CA,3302,6,,XA,1220,379166,0,13774,1,X,11,2024
1,CA,3302,6,,XA,1220,506023,0,5074,2,X,11,2024
1,CA,3302,6,,XQ,1220,28105,0,3220,1,X,11,2024
1,CA,3303,5,,XA,1220,9408,0,830,2,X,11,2024
1,CA,3304,5,,XC,1220,32702,0,640,1,X,11,2024
1,CA,3308,5,,XC,1220,181654,0,1539,2,X,11,2024
1,CA,3309,5,,XS,1220,350808,0,13846,1,X,11,2024
1,CA,3310,5,,XA,1220,68992622,0,2113188,1,X,11,2024
1,CA,3310,5,,XA,1220,47105813,0,1385658,2,X,11,2024
1,CA,3310,5,,XC,1220,398356,0,9563,1,X,11,2024
1,CA,3310,5,,XC,1220,111222,0,1928,2,X,11,2024
1,CA,3310,5,,XM,1220,48873,0,983,1,X,11,2024
1,CA,3310,5,,XM,1220,4048,0,173,2,X,11,2024
1,CA,3310,6,,XA,1220,1079049,0,41184,1,X,11,2024
1,CA,3318,5,,XC,1220,6113,0,160,1,X,11,2024
1,CA,33XX,3,,XA,1220,154015,3078,3658,1,X,11,2024
1,CA,33XX,3,,XA,1220,207980,1711,5581,2,X,11,2024
1,CA,33XX,3,,XC,1220,102604,203,1787,1,X,11,2024
1,CA,3401,5,,XA,1220,245736,0,8349,1,X,11,2024
1,CA,3401,5,,XA,1220,27064,0,890,2,X,11,2024
1,CA,3401,5,,XC,1220,473682,0,13130,1,X,11,2024
1,CA,3401,5,,XC,1220,19631,0,74,2,X,11,2024
1,CA,3401,5,,XM,1220,7856562,0,236645,1,X,11,2024
1,CA,3401,5,,XM,1220,4176367,0,87671,2,X,11,2024
1,CA,3401,5,,XO,1220,339246,0,19992,1,X,11,2024
1,CA,3401,5,,XO,1220,78375,0,2057,2,X,11,2024
1,CA,3401,5,,XQ,1220,3744,0,196,1,X,11,2024
1,CA,3401,5,,XS,1220,40058,0,1685,1,X,11,2024
1,CA,3401,5,,XS,1220,140773,0,5836,2,X,11,2024
1,CA,3401,6,,XM,1220,78087,0,827,2,X,11,2024
1,CA,3401,6,,XO,1220,79512,0,3220,1,X,11,2024
1,CA,3403,5,,XA,1220,688671,0,4254,1,X,11,2024
1,CA,3403,5,,XM,1220,255814,0,4267,2,X,11,2024
1,CA,3403,5,,XS,1220,2622560,0,77582,1,X,11,2024
1,CA,3403,5,,XS,1220,1687027,0,21256,2,X,11,2024
1,CA,3403,6,,XA,1220,409513,0,4069,1,X,11,2024
1,CA,3403,6,,XA,1220,3269,0,12,2,X,11,2024
1,CA,3408,5,,XO,1220,12241,0,351,2,X,11,2024
1,CA,3410,5,,XC,1220,3483,0,128,2,X,11,2024
1,CA,3410,5,,XO,1220,6917,0,182,1,X,11,2024
1,CA,3422,5,,XM,1220,888084,0,35605,1,X,11,2024
1,CA,3422,5,,XM,1220,252452,0,5273,2,X,11,2024
1,CA,3430,5,,XO,1220,35083,0,684,2,X,11,2024
1,CA,34XX,3,,XA,1220,22661,15,128,2,X,11,2024
1,CA,34XX,3,,XC,1220,8100,34,256,2,X,11,2024
1,CA,34XX,3,,XM,1220,107902,849,1093,1,X,11,2024
1,CA,34XX,3,,XM,1220,31803,169,425,2,X,11,2024
1,CA,34XX,3,,XO,1220,5443,12,364,1,X,11,2024
1,CA,34XX,3,,XO,1220,540104,2423,6100,2,X,11,2024
1,CA,34XX,3,,XQ,1220,68113,85,377,1,X,11,2024
1,CA,34XX,3,,XQ,1220,23726,90,1091,2,X,11,2024
1,CA,3501,3,,XA,1220,255124,1074,5124,1,X,11,2024
1,CA,3501,3,,XA,1220,298231,848,4757,2,X,11,2024
1,CA,3501,3,,XM,1220,72871,121,1327,1,X,11,2024
1,CA,3501,3,,XM,1220,36513,379,617,2,X,11,2024
1,CA,3501,5,,XA,1220,12563,0,158,1,X,11,2024
1,CA,3501,5,,XA,1220,29240,0,1391,2,X,11,2024
1,CA,3501,5,,XM,1220,167445,0,4715,1,X,11,2024
1,CA,3501,5,,XM,1220,70037,0,3372,2,X,11,2024
1,CA,35XX,3,,XA,1220,676385,3778,11175,1,X,11,2024
1,CA,35XX,3,,XA,1220,469219,2762,14742,2,X,11,2024
1,CA,35XX,5,,XO,1220,48962,0,1186,2,X,11,2024
1,CA,3604,5,,XO,1220,5615,0,41,1,X,11,2024
1,CA,3613,5,,XO,1220,17951,0,427,1,X,11,2024
1,CA,3613,5,,XO,1220,168929,0,1632,2,X,11,2024
1,CA,36XX,3,,XA,1220,5056,5,71,1,X,11,2024
1,CA,3801,5,,XA,1220,431675,0,12420,1,X,11,2024
1,CA,3801,5,,XA,1220,556012,0,14829,2,X,11,2024
1,CA,3801,5,,XC,1220,804825,0,14382,1,X,11,2024
1,CA,3801,5,,XC,1220,1967760,0,43320,2,X,11,2024
1,CA,3801,5,,XM,1220,15852,0,610,1,X,11,2024
1,CA,3801,5,,XM,1220,30523,0,384,2,X,11,2024
1,CA,3801,5,,XO,1220,95566390,0,3266101,1,X,11,2024
1,CA,3801,5,,XO,1220,100844204,0,1962360,2,X,11,2024
1,CA,3801,5,,XP,1220,9288,0,181,1,X,11,2024
1,CA,3801,5,,XQ,1220,432252,0,2234,1,X,11,2024
1,CA,3801,5,,XQ,1220,116896,0,2288,2,X,11,2024
1,CA,3801,6,,XO,1220,29688835,0,1277603,1,X,11,2024
1,CA,3801,6,,XO,1220,25507,0,500,2,X,11,2024
1,CA,3801,6,,XQ,1220,249160,0,9635,1,X,11,2024
1,CA,3802,5,,XA,1220,353728,0,17903,1,X,11,2024
1,CA,3802,5,,XA,1220,69786,0,3209,2,X,11,2024
1,CA,3802,5,,XB,1220,13403,0,459,2,X,11,2024
1,CA,3802,5,,XC,1220,809098,0,34008,1,X,11,2024
1,CA,3802,5,,XC,1220,63944,0,1103,2,X,11,2024
1,CA,3802,5,,XM,1220,185240,0,3827,2,X,11,2024
1,CA,3802,5,,XO,1220,231172584,0,5825487,1,X,11,2024
1,CA,3802,5,,XO,1220,171247187,0,3155098,2,X,11,2024
1,CA,3802,5,,XQ,1220,1134174,0,14558,1,X,11,2024
1,CA,3802,5,,XQ,1220,888471,0,15172,2,X,11,2024
1,CA,3802,5,,XS,1220,285067,0,11178,1,X,11,2024
1,CA,3802,5,JA,,2010,110637,0,0,2,0,11,2024
1,CA,3802,6,,XB,1220,653071,0,7207,1,X,11,2024
1,CA,3802,6,,XO,1220,15398310,0,257656,1,X,11,2024
1,CA,3802,6,,XO,1220,1763727,0,34763,2,X,11,2024
1,CA,3802,6,,XQ,1220,49776894,0,568195,1,X,11,2024
1,CA,3802,6,,XQ,1220,147544,0,2880,2,X,11,2024
1,CA,3802,8,,XO,1220,5841372,0,30776,2,X,11,2024
1,CA,3803,5,,XO,1220,56073,0,3622,1,X,11,2024
1,CA,3803,5,,XO,1220,40979,0,1819,2,X,11,2024
1,CA,38XX,3,,XA,1220,58951,1582,1380,1,X,11,2024
1,CA,38XX,3,,XA,1220,8040,68,115,2,X,11,2024
1,CA,38XX,3,,XC,1220,25544,52,256,1,X,11,2024
1,CA,38XX,3,,XC,1220,104200,683,553,2,X,11,2024
1,CA,38XX,3,,XO,1220,2295057,20307,30645,1,X,11,2024
1,CA,38XX,3,,XO,1220,3027869,37555,79735,2,X,11,2024
1,CA,38XX,3,,XP,1220,3909,12,76,1,X,11,2024
1,CA,38XX,3,,XQ,1220,1032863,12196,7126,1,X,11,2024
1,CA,38XX,3,,XQ,1220,92084,534,1287,2,X,11,2024
1,CA,39XX,3,,XC,1220,33509,55,656,2,X,11,2024
1,CA,39XX,3,,XO,1220,7312,5,182,2,X,11,2024
1,CA,4101,3,,XA,1220,1349196,4096,26723,1,X,11,2024
1,CA,4101,3,,XA,1220,122553,502,2048,2,X,11,2024
1,CA,4101,3,,XC,1220,440753,3535,6375,1,X,11,2024
1,CA,4101,3,,XC,1220,137050,719,2686,2,X,11,2024
1,CA,4101,3,,XM,1220,50942,47,101,1,X,11,2024
1,CA,4101,3,,XN,1220,177002,272,233,1,X,11,2024
1,CA,4101,3,,XO,1220,17025684,69935,140485,1,X,11,2024
1,CA,4101,3,,XO,1220,7588155,27451,127182,2,X,11,2024
1,CA,4101,3,,XQ,1220,12510432,72419,97422,1,X,11,2024
1,CA,4101,3,,XQ,1220,4817891,16571,50731,2,X,11,2024
1,CA,4101,5,,XQ,1220,16552,0,193,2,X,11,2024
1,CA,4101,8,,XO,1220,126133,0,71,1,X,11,2024
1,CA,4101,8,,XQ,1220,94232,0,570,1,X,11,2024
1,CA,4102,3,,XA,1220,10474,77,204,1,X,11,2024
1,CA,4102,3,,XA,1220,31747,471,503,2,X,11,2024
1,CA,4102,3,,XC,1220,41376,56,1764,1,X,11,2024
1,CA,4102,3,,XC,1220,75588,271,1454,2,X,11,2024
1,CA,4102,3,,XO,1220,533472,3957,10384,1,X,11,2024
1,CA,4102,3,,XO,1220,50825,354,882,2,X,11,2024
1,CA,4102,3,,XQ,1220,295293,256,4034,1,X,11,2024
1,CA,4102,3,,XQ,1220,77298,81,1527,2,X,11,2024
1,CA,4102,5,,XA,1220,2738,0,53,1,X,11,2024
1,CA,4102,5,,XO,1220,100960,0,1210,1,X,11,2024
1,CA,4102,5,,XO,1220,2954,0,57,2,X,11,2024
1,CA,4104,3,,XO,1220,2756,386,53,1,X,11,2024
1,CA,4110,3,,XO,1220,67026,1107,1114,2,X,11,2024
1,CA,4110,5,,XO,1220,2580,0,50,2,X,11,2024
1,CA,4115,3,,XA,1220,17285,278,339,1,X,11,2024
1,CA,4115,3,,XO,1220,82043,286,809,2,X,11,2024
1,CA,4115,5,,XO,1220,3077,0,60,1,X,11,2024
1,CA,41XX,3,XX,,2010,4379493,11910,0,1,0,11,2024
1,CA,41XX,3,XX,,2010,6643318,33911,0,2,0,11,2024
1,CA,5201,1,XX,,2010,3600,15,0,1,0,11,2024
1,CA,5201,1,XX,,2010,79600,1076,0,1,1,11,2024
1,CA,5203,1,XX,,2010,230621,15190,0,1,1,11,2024
1,CA,5203,1,XX,,2010,12472,350,0,2,1,11,2024
1,CA,52XX,3,,XC,1220,3267,24,16,1,X,11,2024
1,CA,52XX,3,XX,,2010,62089,448,0,1,0,11,2024
1,CA,52XX,3,XX,,2010,663080,1034,0,2,0,11,2024
1,CA,53XX,3,XX,,2010,29779,213,0,1,0,11,2024
1,CA,53XX,3,XX,,2010,2986,4,0,2,0,11,2024
1,CA,5501,3,XX,,2010,34021,119,0,1,0,11,2024
1,CA,5501,3,XX,,2010,1594290,367,0,2,0,11,2024
1,CA,55XX,3,,XA,1220,36893,72,128,1,X,11,2024
1,CA,55XX,3,XX,,2010,247534,21332,0,1,0,11,2024
1,CA,55XX,3,XX,,2010,29691,69,0,2,0,11,2024
1,CA,70XX,8,,XA,1220,295880,0,7139,1,X,11,2024
1,CA,70XX,8,,XA,1220,334232,0,8431,2,X,11,2024
1,CA,70XX,8,,XC,1220,331003,0,9360,1,X,11,2024
1,CA,70XX,8,,XC,1220,384995,0,12107,2,X,11,2024
1,CA,70XX,8,,XM,1220,36525,0,726,1,X,11,2024
1,CA,70XX,8,,XM,1220,58913,0,1403,2,X,11,2024
1,CA,70XX,8,,XN,1220,9057,0,469,1,X,11,2024
1,CA,70XX,8,,XN,1220,647,0,8,2,X,11,2024
1,CA,70XX,8,,XO,1220,805884,0,22259,1,X,11,2024
1,CA,70XX,8,,XO,1220,1529565,0,50597,2,X,11,2024
1,CA,70XX,8,,XP,1220,3694,0,72,1,X,11,2024
1,CA,70XX,8,,XQ,1220,593066,0,12204,1,X,11,2024
1,CA,70XX,8,,XQ,1220,476035,0,14358,2,X,11,2024
1,CA,80XX,4,,XC,1220,17025,0,0,1,X,11,2024
1,CA,80XX,4,,XO,1220,49676,0,0,1,X,11,2024
1,CA,80XX,4,,XO,1220,21723,0,0,2,X,11,2024
1,CA,80XX,4,,XQ,1220,11175,0,0,1,X,11,2024
1,CA,80XX,4,,XQ,1220,2797,0,0,2,X,11,2024
1,CA,80XX,4,DF,,2010,2695,0,0,2,X,11,2024
1,CO,0106,5,,XB,1220,20212,0,396,1,X,11,2024
1,CO,0115,5,,XB,1220,177476,0,7737,1,X,11,2024
1,CO,0206,5,,XC,1220,20635,0,2250,1,X,11,2024
1,CO,0206,5,,XO,1220,41980,0,2291,1,X,11,2024
1,CO,0209,5,,XO,1220,54453,0,3219,1,X,11,2024
1,CO,0212,5,,XQ,1220,10079,0,57,1,X,11,2024
1,CO,0701,5,,XO,1220,59496,0,2007,1,X,11,2024
1,CO,0704,5,,XO,1220,44172,0,865,1,X,11,2024
1,CO,0708,5,,XO,1220,653372,0,16136,1,X,11,2024
1,CO,0708,5,,XO,1220,34352,0,447,2,X,11,2024
1,CO,0708,5,,XQ,1220,16430,0,367,1,X,11,2024
1,CO,0712,5,,XC,1220,13527,0,328,1,X,11,2024
1,CO,0712,5,,XM,1220,8162,0,128,1,X,11,2024
1,CO,0712,5,,XO,1220,103483,0,1456,1,X,11,2024
1,CO,0712,5,,XO,1220,2665,0,164,2,X,11,2024
1,CO,0712,5,,XQ,1220,1936084,0,42025,1,X,11,2024
1,CO,0712,5,,XQ,1220,108279,0,3470,2,X,11,2024
1,CO,07XX,3,,XQ,1220,12736,119,264,1,X,11,2024
1,CO,07XX,3,,XQ,1220,2610,5,83,2,X,11,2024
1,CO,0901,5,,XO,1220,3607168,0,68781,1,X,11,2024
1,CO,0901,5,,XO,1220,651300,0,14692,2,X,11,2024
1,CO,09XX,3,,XC,1220,7643,20,109,1,X,11,2024
1,CO,09XX,3,,XO,1220,308252,206,320,1,X,11,2024
1,CO,09XX,3,,XO,1220,113519,362,1734,2,X,11,2024
1,CO,09XX,3,,XQ,1220,221558,436,518,1,X,11,2024
1,CO,09XX,3,,XQ,1220,40561,52,820,2,X,11,2024
1,CO,18XX,1,XX,,2010,172625,34019,0,1,0,11,2024
1,CO,2006,3,,XM,1220,7764,38,75,1,X,11,2024
1,CO,2006,3,,XQ,1220,41032,17,518,1,X,11,2024
1,CO,20XX,3,,XA,1220,1091777,3901,8909,1,X,11,2024
1,CO,20XX,3,,XA,1220,429663,1010,3551,2,X,11,2024
1,CO,20XX,3,,XC,1220,176231,1121,1108,1,X,11,2024
1,CO,20XX,3,,XC,1220,166717,6396,1627,2,X,11,2024
1,CO,20XX,3,,XM,1220,28770,290,595,1,X,11,2024
1,CO,20XX,3,,XM,1220,2533,11,50,2,X,11,2024
1,CO,20XX,3,,XO,1220,1286771,7251,49502,1,X,11,2024
1,CO,20XX,3,,XO,1220,459948,2004,18472,2,X,11,2024
1,CO,20XX,3,,XQ,1220,1289269,3506,9639,1,X,11,2024
1,CO,20XX,3,,XQ,1220,159000,251,500,2,X,11,2024
1,CO,20XX,3,XX,,2010,530767,1749,0,1,0,11,2024
1,CO,20XX,3,XX,,2010,10364,45,0,1,1,11,2024
1,CO,20XX,3,XX,,2010,294039,123,0,2,0,11,2024
1,CO,20XX,3,XX,,2010,6180,1,0,2,1,11,2024
1,CO,20XX,8,,XQ,1220,11059,0,35,1,X,11,2024
1,CO,20XX,8,MX,,2010,3966,0,0,1,X,11,2024
1,CO,2301,5,CM,,2010,93009,0,0,1,0,11,2024
1,CO,2301,5,JA,,2010,12475,0,0,1,0,11,2024
1,CO,2301,5,MX,,2010,19388,0,0,1,0,11,2024
1,CO,2301,5,NL,,2010,13667,0,0,1,0,11,2024
1,CO,2303,5,CO,,2010,15256701,0,0,1,0,11,2024
1,CO,2303,5,CO,,2010,8870,0,0,2,0,11,2024
1,CO,2303,5,DF,,2010,11477753,0,0,1,0,11,2024
1,CO,2303,5,DF,,2010,2213534,0,0,2,0,11,2024
1,CO,2303,5,GT,,2010,32346,0,0,1,0,11,2024
1,CO,2303,5,NL,,2010,2130915,0,0,1,0,11,2024
1,CO,2303,6,DF,,2010,158781,0,0,1,0,11,2024
1,CO,2303,6,GT,,2010,62032,0,0,1,0,11,2024
1,CO,2303,6,JA,,2010,900077,0,0,1,0,11,2024
1,CO,2303,6,MX,,2010,489057,0,0,1,0,11,2024
1,CO,2303,6,MX,,2010,41107,0,0,2,0,11,2024
1,CO,2303,6,QT,,2010,96430,0,0,1,0,11,2024
1,CO,2304,3,XX,,2010,6007,2,0,1,0,11,2024
1,CO,2304,5,AG,,2010,905125,0,0,1,0,11,2024
1,CO,2304,5,AG,,2010,15192,0,0,2,0,11,2024
1,CO,2304,5,CH,,2010,251090,0,0,1,0,11,2024
1,CO,2304,5,CM,,2010,2423536,0,0,1,0,11,2024
1,CO,2304,5,CM,,2010,532872,0,0,2,0,11,2024
1,CO,2304,5,CO,,2010,503328,0,0,1,0,11,2024
1,CO,2304,5,CO,,2010,341503,0,0,2,0,11,2024
1,CO,2304,5,DF,,2010,975692,0,0,1,0,11,2024
1,CO,2304,5,DF,,2010,23495,0,0,2,0,11,2024
1,CO,2304,5,DG,,2010,185821,0,0,1,0,11,2024
1,CO,2304,5,DG,,2010,28855,0,0,2,0,11,2024
1,CO,2304,5,GT,,2010,9290434,0,0,1,0,11,2024
1,CO,2304,5,GT,,2010,116367,0,0,1,1,11,2024
1,CO,2304,5,GT,,2010,202864,0,0,2,0,11,2024
1,CO,2304,5,HG,,2010,10800,0,0,1,0,11,2024
1,CO,2304,5,JA,,2010,2001858,0,0,1,0,11,2024
1,CO,2304,5,JA,,2010,120970,0,0,2,0,11,2024
1,CO,2304,5,MO,,2010,295201,0,0,1,0,11,2024
1,CO,2304,5,MX,,2010,12131017,0,0,1,0,11,2024
1,CO,2304,5,MX,,2010,373102,0,0,2,0,11,2024
1,CO,2304,5,NL,,2010,9934146,0,0,1,0,11,2024
1,CO,2304,5,NL,,2010,503642,0,0,2,0,11,2024
1,CO,2304,5,OA,,2010,49790,0,0,2,0,11,2024
1,CO,2304,5,OT,,2010,7546598,0,0,1,0,11,2024
1,CO,2304,5,OT,,2010,54294,0,0,2,0,11,2024
1,CO,2304,5,PU,,2010,591304,0,0,1,0,11,2024
1,CO,2304,5,QT,,2010,4832909,0,0,1,0,11,2024
1,CO,2304,5,QT,,2010,3158666,0,0,2,0,11,2024
1,CO,2304,5,SI,,2010,911636,0,0,1,0,11,2024
1,CO,2304,5,SL,,2010,233228,0,0,1,0,11,2024
1,CO,2304,5,SO,,2010,18328,0,0,1,0,11,2024
1,CO,2304,5,TM,,2010,513016,0,0,1,0,11,2024
1,CO,2304,5,TM,,2010,22594,0,0,2,0,11,2024
1,CO,2304,5,VE,,2010,239518,0,0,1,0,11,2024
1,CO,2304,5,VE,,2010,146781,0,0,2,0,11,2024
1,CO,2304,5,YU,,2010,58945,0,0,1,0,11,2024
1,CO,2304,5,YU,,2010,3600,0,0,2,0,11,2024
1,CO,2304,5,ZA,,2010,21888,0,0,1,0,11,2024
1,CO,2304,6,CM,,2010,141564,0,0,1,0,11,2024
1,CO,2304,6,DF,,2010,362605,0,0,1,0,11,2024
1,CO,2304,6,JA,,2010,301224,0,0,1,0,11,2024
1,CO,2304,6,MX,,2010,827988,0,0,1,0,11,2024
1,CO,2304,6,NL,,2010,380435,0,0,1,0,11,2024
1,CO,2304,6,QT,,2010,359262,0,0,1,0,11,2024
1,CO,2304,8,CO,,2010,10606,0,0,1,X,11,2024
1,CO,2304,8,DF,,2010,2800,0,0,1,X,11,2024
1,CO,2304,8,DG,,2010,22000,0,0,1,X,11,2024
1,CO,2304,8,GT,,2010,14350,0,0,1,X,11,2024
1,CO,2304,8,JA,,2010,27000,0,0,1,X,11,2024
1,CO,2304,8,MX,,2010,21600,0,0,1,X,11,2024
1,CO,2304,8,NL,,2010,42901,0,0,1,X,11,2024
1,CO,2304,8,OA,,2010,25394,0,0,1,X,11,2024
1,CO,2304,8,PU,,2010,24800,0,0,1,X,11,2024
1,CO,2304,8,QT,,2010,737751,0,0,1,X,11,2024
1,CO,2304,8,SI,,2010,5174089,0,0,1,X,11,2024
1,CO,2304,8,TM,,2010,4000,0,0,1,X,11,2024
1,CO,2305,5,CM,,2010,5227,0,0,1,0,11,2024
1,CO,2305,5,GT,,2010,4560,0,0,1,0,11,2024
1,CO,2305,5,MX,,2010,796611,0,0,1,0,11,2024
1,CO,2305,5,NL,,2010,134226,0,0,1,0,11,2024
1,CO,2305,5,NL,,2010,51675,0,0,2,0,11,2024
1,CO,2305,5,OT,,2010,708974,0,0,1,0,11,2024
1,CO,2305,5,OT,,2010,288822,0,0,2,0,11,2024
1,CO,2305,5,TM,,2010,2510,0,0,1,0,11,2024
1,CO,2305,5,VE,,2010,5417,0,0,1,0,11,2024
1,CO,2305,8,TM,,2010,48342,0,0,1,X,11,2024
1,CO,2310,5,NL,,2010,26718,0,0,1,0,11,2024
1,CO,2310,5,SI,,2010,36948,0,0,1,0,11,2024
1,CO,2401,5,CH,,2010,5489537,0,0,1,0,11,2024
1,CO,2401,5,CH,,2010,1674782,0,0,2,0,11,2024
1,CO,2401,5,DG,,2010,32747,0,0,1,0,11,2024
1,CO,2401,5,MO,,2010,22300,0,0,1,0,11,2024
1,CO,2401,5,MX,,2010,62338,0,0,1,0,11,2024
1,CO,2401,5,MX,,2010,15432,0,0,1,1,11,2024
1,CO,2401,8,CH,,2010,5550,0,0,1,X,11,2024
1,CO,2402,5,CH,,2010,1671720,0,0,1,0,11,2024
1,CO,2402,5,CH,,2010,98522,0,0,1,1,11,2024
1,CO,2402,5,CH,,2010,6159,0,0,2,1,11,2024
1,CO,2402,5,CM,,2010,100198,0,0,1,0,11,2024
1,CO,2402,5,MX,,2010,5575,0,0,1,0,11,2024
1,CO,2402,5,NL,,2010,127214,0,0,1,0,11,2024
1,CO,2402,5,OT,,2010,112180,0,0,1,0,11,2024
1,CO,2402,6,MX,,2010,3020575,0,0,1,0,11,2024
1,CO,2402,8,CH,,2010,40477,0,0,1,X,11,2024
1,CO,2403,5,CH,,2010,16850,0,0,1,0,11,2024
1,CO,2403,5,MI,,2010,91874,0,0,1,0,11,2024
1,CO,2404,8,AG,,2010,16822,0,0,1,X,11,2024
1,CO,2404,8,BC,,2010,5991,0,0,1,X,11,2024
1,CO,2404,8,CH,,2010,1231338,0,0,1,X,11,2024
1,CO,2404,8,CH,,2010,39919,0,0,2,X,11,2024
1,CO,2404,8,DG,,2010,13977,0,0,1,X,11,2024
1,CO,2404,8,GT,,2010,11982,0,0,1,X,11,2024
1,CO,2404,8,JA,,2010,45591,0,0,1,X,11,2024
1,CO,2404,8,SI,,2010,12506,0,0,1,X,11,2024
1,CO,2404,8,SI,,2010,4299,0,0,2,X,11,2024
1,CO,2404,8,SO,,2010,11601,0,0,1,X,11,2024
1,CO,2408,5,CH,,2010,886461,0,0,1,0,11,2024
1,CO,2503,5,BC,,2010,120326,0,0,1,0,11,2024
1,CO,2503,5,NL,,2010,12630,0,0,1,0,11,2024
1,CO,2503,6,CH,,2010,162608,0,0,1,0,11,2024
1,CO,2505,5,BC,,2010,29579,0,0,1,0,11,2024
1,CO,2505,8,BC,,2010,3055,0,0,1,X,11,2024
1,CO,2506,5,BC,,2010,1024504,0,0,1,0,11,2024
1,CO,2506,5,BC,,2010,536976,0,0,2,0,11,2024
1,CO,2506,5,BS,,2010,2664,0,0,1,0,11,2024
1,CO,2506,5,CL,,2010,224600,0,0,1,0,11,2024
1,CO,2506,5,JA,,2010,8844,0,0,1,0,11,2024
1,CO,2506,5,MX,,2010,9038,0,0,1,0,11,2024
1,CO,2506,5,MX,,2010,261515,0,0,2,0,11,2024
1,CO,2506,5,NL,,2010,8040,0,0,1,0,11,2024
1,CO,2506,8,BC,,2010,26800,0,0,1,X,11,2024
1,CO,2506,8,BC,,2010,15412,0,0,2,X,11,2024
1,CO,2507,5,BC,,2010,1382490,0,0,1,0,11,2024
1,CO,2507,5,BC,,2010,1299748,0,0,2,0,11,2024
1,CO,2507,5,JA,,2010,11544,0,0,1,0,11,2024
1,CO,2507,5,QT,,2010,3447,0,0,2,0,11,2024
1,CO,2507,5,SO,,2010,88810,0,0,1,0,11,2024
1,CO,2507,6,BC,,2010,111181,0,0,1,0,11,2024
1,CO,2601,5,SO,,2010,25240,0,0,1,0,11,2024
1,CO,2602,8,SO,,2010,55000,0,0,1,X,11,2024
1,CO,2604,5,GT,,2010,98000,0,0,1,0,11,2024
1,CO,2604,5,JA,,2010,22463,0,0,2,0,11,2024
1,CO,2604,5,NL,,2010,567921,0,0,1,0,11,2024
1,CO,2604,5,OT,,2010,18574,0,0,1,0,11,2024
1,CO,2604,5,SI,,2010,36084,0,0,1,0,11,2024
1,CO,2604,5,SO,,2010,1086126,0,0,1,0,11,2024
1,CO,2604,5,SO,,2010,4160,0,0,2,0,11,2024
1,CO,2604,6,MX,,2010,280241,0,0,1,0,11,2024
1,CO,2604,8,SO,,2010,714306,0,0,1,X,11,2024
1,CO,2720,3,XX,,2010,151507,704,0,1,0,11,2024
1,CO,2720,3,XX,,2010,67897,1875,0,2,0,11,2024
1,CO,2801,3,XX,,2010,38277,38,0,1,0,11,2024
1,CO,3001,5,,XA,1220,4400,0,93,1,X,11,2024
1,CO,3001,5,,XC,1220,126777,0,2813,1,X,11,2024
1,CO,3001,5,,XC,1220,71805,0,2029,2,X,11,2024
1,CO,3001,5,,XO,1220,7334,0,349,1,X,11,2024
1,CO,3001,5,,XO,1220,5005,0,238,2,X,11,2024
1,CO,3004,5,,XA,1220,17723,0,321,1,X,11,2024
1,CO,3004,5,,XC,1220,3516537,0,95290,1,X,11,2024
1,CO,3004,5,,XC,1220,1725217,0,19975,2,X,11,2024
